Data ID,STATUS,SIZE,FUEL,DISTANCE,DESIBEL,AIRFLOW,FREQUENCY
663,Non-extinction,1,1,130,97,5.7,46
664,Non-extinction,1,1,130,106,5.7,45
665,Non-extinction,1,1,130,103,5.2,44
666,Non-extinction,1,1,130,99,5,42
667,Extinction,1,1,130,103,5.6,40
668,Extinction,1,1,130,106,6.4,38
669,Extinction,1,1,130,105,6.3,36
670,Extinction,1,1,130,105,5.6,35
671,Extinction,1,1,130,104,5.8,34
672,Extinction,1,1,130,104,7,33
673,Extinction,1,1,130,92,8.3,32
674,Extinction,1,1,130,96,7.8,30
675,Extinction,1,1,130,96,7.4,28
676,Extinction,1,1,130,96,6.3,27
677,Extinction,1,1,130,92,6.5,26
678,Extinction,1,1,130,96,6.1,25
679,Extinction,1,1,130,96,4.8,24
680,Extinction,1,1,130,96,4.2,23
681,Extinction,1,1,130,96,4.2,22
682,Extinction,1,1,130,92,3.7,21
683,Extinction,1,1,130,92,4.2,20
684,Extinction,1,1,130,92,5,19
685,Extinction,1,1,130,89,5.3,18
686,Extinction,1,1,130,90,5.6,17
687,Extinction,1,1,130,92,4.4,16
688,Extinction,1,1,130,89,4.5,15
689,Non-extinction,1,1,130,91,6.8,14
690,Non-extinction,1,1,130,91,5.6,13
691,Non-extinction,1,1,130,92,5,12
692,Non-extinction,1,1,130,92,4.6,11
693,Non-extinction,1,1,130,91,4,10
694,Non-extinction,1,1,130,90,3.3,9
695,Non-extinction,1,1,130,88,3.8,8
696,Non-extinction,1,1,130,88,5.3,7
697,Non-extinction,1,1,130,86,4.9,6
698,Non-extinction,1,1,130,86,4.5,5
699,Non-extinction,1,1,130,86,5,4
700,Non-extinction,1,1,130,86,3.4,3
701,Non-extinction,1,1,130,80,2.3,2
702,Non-extinction,1,1,130,74,0,1
703,Non-extinction,1,1,140,96,0,75
704,Non-extinction,1,1,140,109,0,72
705,Non-extinction,1,1,140,96,0,70
706,Non-extinction,1,1,140,96,0,68
707,Non-extinction,1,1,140,96,0.8,67
708,Non-extinction,1,1,140,95,1.3,66
709,Non-extinction,1,1,140,96,1.7,65
710,Non-extinction,1,1,140,95,2.8,60
711,Non-extinction,1,1,140,107,2.3,55
712,Non-extinction,1,1,140,94,3.3,52
713,Non-extinction,1,1,140,102,3.7,51
714,Non-extinction,1,1,140,95,3.4,50
715,Non-extinction,1,1,140,104,4.4,48
716,Non-extinction,1,1,140,93,4.3,47
717,Non-extinction,1,1,140,92,4.8,46
718,Non-extinction,1,1,140,93,4.6,45
719,Non-extinction,1,1,140,96,4.6,44
720,Non-extinction,1,1,140,105,4,42
721,Non-extinction,1,1,140,92,4.5,40
722,Non-extinction,1,1,140,102,5.4,38
723,Non-extinction,1,1,140,106,4.3,36
724,Extinction,1,1,140,94,5.2,35
725,Extinction,1,1,140,102,5.2,34
726,Extinction,1,1,140,93,5.6,33
727,Extinction,1,1,140,93,5.4,32
728,Extinction,1,1,140,93,5.7,30
729,Extinction,1,1,140,92,5.3,28
730,Extinction,1,1,140,92,6,27
731,Extinction,1,1,140,92,6.4,26
732,Extinction,1,1,140,94,5.7,25
733,Extinction,1,1,140,91,5.2,24
734,Extinction,1,1,140,91,4.3,23
735,Extinction,1,1,140,94,4.2,22
736,Extinction,1,1,140,91,4,21
737,Extinction,1,1,140,92,4.2,20
738,Extinction,1,1,140,90,4.5,19
739,Extinction,1,1,140,92,5.3,18
740,Extinction,1,1,140,86,5.4,17
741,Extinction,1,1,140,92,5.2,16
742,Extinction,1,1,140,89,5.6,15
743,Extinction,1,1,140,92,6,14
744,Non-extinction,1,1,140,89,5,13
745,Non-extinction,1,1,140,93,3.7,12
746,Non-extinction,1,1,140,88,2.3,11
747,Non-extinction,1,1,140,90,3.2,10
748,Non-extinction,1,1,140,90,2.7,9
749,Non-extinction,1,1,140,90,2.9,8
750,Non-extinction,1,1,140,89,4.4,7
751,Non-extinction,1,1,140,87,4.5,6
752,Non-extinction,1,1,140,87,4.8,5
753,Non-extinction,1,1,140,87,4.8,4
754,Non-extinction,1,1,140,86,4.6,3
755,Non-extinction,1,1,140,82,2.1,2
756,Non-extinction,1,1,140,74,0,1
757,Non-extinction,1,1,150,97,0,75
758,Non-extinction,1,1,150,96,0,72
759,Non-extinction,1,1,150,105,0,70
760,Non-extinction,1,1,150,96,0,68
761,Non-extinction,1,1,150,96,0,67
762,Non-extinction,1,1,150,96,1,66
763,Non-extinction,1,1,150,96,1.4,65
764,Non-extinction,1,1,150,95,2.2,60
765,Non-extinction,1,1,150,95,2,55
766,Non-extinction,1,1,150,95,3.2,52
767,Non-extinction,1,1,150,95,2.8,51
768,Non-extinction,1,1,150,94,3.1,50
769,Non-extinction,1,1,150,102,3.7,48
770,Non-extinction,1,1,150,94,3.8,47
771,Non-extinction,1,1,150,93,3.7,46
772,Non-extinction,1,1,150,94,4,45
773,Non-extinction,1,1,150,96,4.2,44
774,Non-extinction,1,1,150,105,4.3,42
775,Non-extinction,1,1,150,93,4.4,40
776,Non-extinction,1,1,150,103,4.2,38
777,Non-extinction,1,1,150,105,4.3,36
778,Non-extinction,1,1,150,93,4.8,35
779,Non-extinction,1,1,150,92,4.5,34
780,Non-extinction,1,1,150,93,4.5,33
781,Non-extinction,1,1,150,96,5.3,32
782,Extinction,1,1,150,89,5.6,30
783,Extinction,1,1,150,92,5,28
784,Extinction,1,1,150,93,5.6,27
785,Extinction,1,1,150,93,5.8,26
786,Extinction,1,1,150,92,4.8,25
787,Extinction,1,1,150,92,4.5,24
788,Extinction,1,1,150,91,4.3,23
789,Extinction,1,1,150,93,4,22
790,Extinction,1,1,150,90,3.7,21
791,Extinction,1,1,150,90,3.7,20
792,Extinction,1,1,150,89,3.4,19
793,Extinction,1,1,150,92,3.3,18
794,Extinction,1,1,150,86,4.5,17
795,Extinction,1,1,150,92,4.9,16
796,Extinction,1,1,150,90,6,15
797,Extinction,1,1,150,93,6.3,14
798,Non-extinction,1,1,150,89,4.4,13
799,Non-extinction,1,1,150,93,2.7,12
800,Non-extinction,1,1,150,90,2.3,11
801,Non-extinction,1,1,150,91,2.8,10
802,Non-extinction,1,1,150,91,2.3,9
803,Non-extinction,1,1,150,91,2.8,8
804,Non-extinction,1,1,150,89,3.1,7
805,Non-extinction,1,1,150,88,4.3,6
806,Non-extinction,1,1,150,85,4.8,5
807,Non-extinction,1,1,150,86,5.2,4
808,Non-extinction,1,1,150,85,3.7,3
809,Non-extinction,1,1,150,79,2.2,2
810,Non-extinction,1,1,150,74,0,1
811,Non-extinction,1,1,160,97,0,75
812,Non-extinction,1,1,160,97,0,72
813,Non-extinction,1,1,160,96,0,70
814,Non-extinction,1,1,160,96,0,68
815,Non-extinction,1,1,160,96,0,67
816,Non-extinction,1,1,160,96,1,66
817,Non-extinction,1,1,160,105,1.5,65
818,Non-extinction,1,1,160,95,2.5,60
819,Non-extinction,1,1,160,94,1.9,55
820,Non-extinction,1,1,160,94,2.7,52
821,Non-extinction,1,1,160,101,2.7,51
822,Non-extinction,1,1,160,93,2.8,50
823,Non-extinction,1,1,160,102,2.7,48
824,Non-extinction,1,1,160,94,3.3,47
825,Non-extinction,1,1,160,94,3.6,46
826,Non-extinction,1,1,160,95,3.9,45
827,Non-extinction,1,1,160,97,3.4,44
828,Non-extinction,1,1,160,105,3.7,42
829,Non-extinction,1,1,160,95,4,40
830,Non-extinction,1,1,160,102,4.2,38
831,Non-extinction,1,1,160,105,4.4,36
832,Non-extinction,1,1,160,95,4.4,35
833,Non-extinction,1,1,160,91,4.8,34
834,Non-extinction,1,1,160,93,5.3,33
835,Non-extinction,1,1,160,93,5.8,32
836,Extinction,1,1,160,94,6,30
837,Extinction,1,1,160,92,6.3,28
838,Extinction,1,1,160,94,6.5,27
839,Extinction,1,1,160,92,5.2,26
840,Extinction,1,1,160,93,4.9,25
841,Extinction,1,1,160,92,5.7,24
842,Extinction,1,1,160,92,4.2,23
843,Extinction,1,1,160,92,3.4,22
844,Extinction,1,1,160,90,3.2,21
845,Extinction,1,1,160,91,3.3,20
846,Extinction,1,1,160,91,3.9,19
847,Extinction,1,1,160,93,3.9,18
848,Extinction,1,1,160,87,4,17
849,Extinction,1,1,160,92,3.4,16
850,Extinction,1,1,160,90,4.4,15
851,Extinction,1,1,160,93,5.6,14
852,Extinction,1,1,160,90,4,13
853,Non-extinction,1,1,160,93,2.3,12
854,Non-extinction,1,1,160,91,2.2,11
855,Non-extinction,1,1,160,91,2.2,10
856,Non-extinction,1,1,160,91,2.1,9
857,Non-extinction,1,1,160,91,2.7,8
858,Non-extinction,1,1,160,90,2.9,7
859,Non-extinction,1,1,160,89,3.7,6
860,Non-extinction,1,1,160,88,3.2,5
861,Non-extinction,1,1,160,86,3.3,4
862,Non-extinction,1,1,160,84,3.1,3
863,Non-extinction,1,1,160,78,1.4,2
864,Non-extinction,1,1,160,74,0,1
865,Non-extinction,1,1,170,102,0,75
866,Non-extinction,1,1,170,97,0,72
867,Non-extinction,1,1,170,108,0,70
868,Non-extinction,1,1,170,96,0,68
869,Non-extinction,1,1,170,96,0,67
870,Non-extinction,1,1,170,96,0,66
871,Non-extinction,1,1,170,105,1.3,65
872,Non-extinction,1,1,170,95,2.2,60
873,Non-extinction,1,1,170,94,1.7,55
874,Non-extinction,1,1,170,94,2.3,52
875,Non-extinction,1,1,170,100,2.3,51
876,Non-extinction,1,1,170,94,2.7,50
877,Non-extinction,1,1,170,101,2.8,48
878,Non-extinction,1,1,170,95,3.2,47
879,Non-extinction,1,1,170,95,3.2,46
880,Non-extinction,1,1,170,96,3.4,45
881,Non-extinction,1,1,170,97,3.6,44
882,Non-extinction,1,1,170,106,3.4,42
883,Non-extinction,1,1,170,96,3.2,40
884,Non-extinction,1,1,170,101,3.4,38
885,Non-extinction,1,1,170,103,3.4,36
886,Non-extinction,1,1,170,95,3.7,35
887,Non-extinction,1,1,170,92,4,34
888,Non-extinction,1,1,170,93,4.2,33
889,Non-extinction,1,1,170,94,3.7,32
890,Non-extinction,1,1,170,94,3.7,30
891,Extinction,1,1,170,93,4.2,28
892,Extinction,1,1,170,97,4.4,27
893,Extinction,1,1,170,96,4.6,26
894,Extinction,1,1,170,94,4.2,25
895,Extinction,1,1,170,94,4.3,24
896,Extinction,1,1,170,92,4.2,23
897,Extinction,1,1,170,92,3.8,22
898,Extinction,1,1,170,91,3.7,21
899,Extinction,1,1,170,92,3.9,20
900,Extinction,1,1,170,92,3.6,19
901,Extinction,1,1,170,93,3.6,18
902,Extinction,1,1,170,88,4.2,17
903,Non-extinction,1,1,170,94,3.3,16
904,Non-extinction,1,1,170,88,3.1,15
905,Non-extinction,1,1,170,92,3.3,14
906,Non-extinction,1,1,170,91,2.8,13
907,Non-extinction,1,1,170,93,2.2,12
908,Non-extinction,1,1,170,92,1.3,11
909,Non-extinction,1,1,170,91,2,10
910,Non-extinction,1,1,170,91,2.1,9
911,Non-extinction,1,1,170,91,2.2,8
912,Non-extinction,1,1,170,91,2,7
913,Non-extinction,1,1,170,86,3.1,6
914,Non-extinction,1,1,170,85,3.3,5
915,Non-extinction,1,1,170,84,3.6,4
916,Non-extinction,1,1,170,83,2,3
917,Non-extinction,1,1,170,78,1.4,2
918,Non-extinction,1,1,170,76,0,1
919,Non-extinction,1,1,180,104,0,75
920,Non-extinction,1,1,180,97,0,72
921,Non-extinction,1,1,180,96,0,70
922,Non-extinction,1,1,180,97,0,68
923,Non-extinction,1,1,180,96,0,67
924,Non-extinction,1,1,180,104,0,66
925,Non-extinction,1,1,180,105,1.1,65
926,Non-extinction,1,1,180,95,2.1,60
927,Non-extinction,1,1,180,95,1.5,55
928,Non-extinction,1,1,180,103,2.5,52
929,Non-extinction,1,1,180,102,2.5,51
930,Non-extinction,1,1,180,95,2.7,50
931,Non-extinction,1,1,180,95,2.7,48
932,Non-extinction,1,1,180,94,2.5,47
933,Non-extinction,1,1,180,94,2.6,46
934,Non-extinction,1,1,180,92,3.1,45
935,Non-extinction,1,1,180,101,3.1,44
936,Non-extinction,1,1,180,101,3.2,42
937,Non-extinction,1,1,180,94,3.4,40
938,Non-extinction,1,1,180,97,2.9,38
939,Non-extinction,1,1,180,102,3.6,36
940,Non-extinction,1,1,180,93,3.4,35
941,Non-extinction,1,1,180,93,3.6,34
942,Non-extinction,1,1,180,93,4,33
943,Non-extinction,1,1,180,93,3.9,32
944,Non-extinction,1,1,180,92,3.8,30
945,Non-extinction,1,1,180,94,3.8,28
946,Non-extinction,1,1,180,98,3.7,27
947,Non-extinction,1,1,180,95,3.8,26
948,Non-extinction,1,1,180,96,3.9,25
949,Non-extinction,1,1,180,93,3.6,24
950,Non-extinction,1,1,180,92,3.2,23
951,Non-extinction,1,1,180,91,3.2,22
952,Non-extinction,1,1,180,91,2.9,21
953,Extinction,1,1,180,91,3.2,20
954,Extinction,1,1,180,91,2.5,19
955,Extinction,1,1,180,92,4.4,18
956,Non-extinction,1,1,180,89,3.4,17
957,Non-extinction,1,1,180,102,3.2,16
958,Non-extinction,1,1,180,88,3.6,15
959,Non-extinction,1,1,180,92,3.3,14
960,Non-extinction,1,1,180,90,2.9,13
961,Non-extinction,1,1,180,93,2.2,12
962,Non-extinction,1,1,180,92,1.7,11
963,Non-extinction,1,1,180,92,2.2,10
964,Non-extinction,1,1,180,92,2.2,9
965,Non-extinction,1,1,180,91,2.1,8
966,Non-extinction,1,1,180,90,2.8,7
967,Non-extinction,1,1,180,88,3.3,6
968,Non-extinction,1,1,180,87,2.8,5
969,Non-extinction,1,1,180,85,1.6,4
970,Non-extinction,1,1,180,83,1.6,3
971,Non-extinction,1,1,180,80,1.4,2
972,Non-extinction,1,1,180,74,0,1
973,Non-extinction,1,1,190,104,0,75
974,Non-extinction,1,1,190,105,0,72
975,Non-extinction,1,1,190,96,0,70
976,Non-extinction,1,1,190,96,0,68
977,Non-extinction,1,1,190,96,0,67
978,Non-extinction,1,1,190,96,0,66
979,Non-extinction,1,1,190,96,1,65
980,Non-extinction,1,1,190,95,2.1,60
981,Non-extinction,1,1,190,94,1.6,55
982,Non-extinction,1,1,190,94,2.5,52
983,Non-extinction,1,1,190,102,2.5,51
984,Non-extinction,1,1,190,102,2.6,50
985,Non-extinction,1,1,190,93,2.3,48
986,Non-extinction,1,1,190,94,2.6,47
987,Non-extinction,1,1,190,102,2.6,46
988,Non-extinction,1,1,190,93,2.5,45
989,Non-extinction,1,1,190,97,2.8,44
990,Non-extinction,1,1,190,103,3.2,42
991,Non-extinction,1,1,190,94,2.9,40
992,Non-extinction,1,1,190,96,2.9,38
993,Non-extinction,1,1,190,100,2.7,36
994,Non-extinction,1,1,190,93,2.7,35
995,Non-extinction,1,1,190,95,2.9,34
996,Non-extinction,1,1,190,95,2.2,33
997,Non-extinction,1,1,190,92,2.6,32
998,Non-extinction,1,1,190,94,2.2,30
999,Non-extinction,1,1,190,97,2.6,28
1000,Non-extinction,1,1,190,100,3.2,27
1001,Non-extinction,1,1,190,96,2.9,26
1002,Non-extinction,1,1,190,102,2.9,25
1003,Non-extinction,1,1,190,94,3.1,24
1004,Non-extinction,1,1,190,93,3.2,23
1005,Non-extinction,1,1,190,90,2.9,22
1006,Non-extinction,1,1,190,90,2.6,21
1007,Non-extinction,1,1,190,91,2.5,20
1008,Non-extinction,1,1,190,92,2,19
1009,Non-extinction,1,1,190,92,2.3,18
1010,Extinction,1,1,190,92,2.7,17
1011,Non-extinction,1,1,190,96,2.6,16
1012,Non-extinction,1,1,190,90,3.6,15
1013,Non-extinction,1,1,190,94,2.9,14
1014,Non-extinction,1,1,190,91,3.3,13
1015,Non-extinction,1,1,190,93,2,12
1016,Non-extinction,1,1,190,92,1.4,11
1017,Non-extinction,1,1,190,91,1.6,10
1018,Non-extinction,1,1,190,92,2,9
1019,Non-extinction,1,1,190,91,1.9,8
1020,Non-extinction,1,1,190,91,1.6,7
1021,Non-extinction,1,1,190,87,2.5,6
1022,Non-extinction,1,1,190,86,2.2,5
1023,Non-extinction,1,1,190,84,2,4
1024,Non-extinction,1,1,190,80,1.5,3
1025,Non-extinction,1,1,190,76,0.4,2
1026,Non-extinction,1,1,190,72,0,1
1027,Non-extinction,2,1,10,96,0,75
1028,Non-extinction,2,1,10,96,0,72
1029,Extinction,2,1,10,96,2.6,70
1030,Extinction,2,1,10,96,3.2,68
1031,Extinction,2,1,10,109,4.5,67
1032,Extinction,2,1,10,109,7.8,66
1033,Extinction,2,1,10,103,9.7,65
1034,Extinction,2,1,10,95,12,60
1035,Extinction,2,1,10,102,13.3,55
1036,Extinction,2,1,10,93,15.4,52
1037,Extinction,2,1,10,93,15.1,51
1038,Extinction,2,1,10,95,15.2,50
1039,Extinction,2,1,10,110,15.4,48
1040,Extinction,2,1,10,111,15.2,47
1041,Extinction,2,1,10,109,15.4,46
1042,Extinction,2,1,10,105,15.2,45
1043,Extinction,2,1,10,111,16,44
1044,Extinction,2,1,10,110,15.7,42
1045,Extinction,2,1,10,106,15.4,40
1046,Extinction,2,1,10,111,15.5,38
1047,Extinction,2,1,10,110,15.2,36
1048,Extinction,2,1,10,103,14.9,35
1049,Extinction,2,1,10,109,14.9,34
1050,Extinction,2,1,10,108,14.9,33
1051,Extinction,2,1,10,110,15.1,32
1052,Extinction,2,1,10,109,17,30
1053,Extinction,2,1,10,108,15.5,28
1054,Extinction,2,1,10,108,15.4,27
1055,Extinction,2,1,10,107,15.5,26
1056,Extinction,2,1,10,109,16.6,25
1057,Extinction,2,1,10,108,15.2,24
1058,Extinction,2,1,10,108,15.4,23
1059,Extinction,2,1,10,108,15.4,22
1060,Extinction,2,1,10,109,15.2,21
1061,Extinction,2,1,10,108,15.7,20
1062,Extinction,2,1,10,108,15.2,19
1063,Extinction,2,1,10,106,15.1,18
1064,Extinction,2,1,10,105,14.5,17
1065,Extinction,2,1,10,105,13.8,16
1066,Extinction,2,1,10,106,14.4,15
1067,Extinction,2,1,10,106,12.3,14
1068,Extinction,2,1,10,93,11.9,13
1069,Extinction,2,1,10,90,11.9,12
1070,Extinction,2,1,10,92,12.5,11
1071,Extinction,2,1,10,105,13.8,10
1072,Extinction,2,1,10,91,12.9,9
1073,Extinction,2,1,10,105,12.9,8
1074,Extinction,2,1,10,105,12.3,7
1075,Extinction,2,1,10,90,11.8,6
1076,Extinction,2,1,10,90,11,5
1077,Extinction,2,1,10,88,8.8,4
1078,Extinction,2,1,10,85,6,3
1079,Extinction,2,1,10,83,3.1,2
1080,Extinction,2,1,10,75,0.8,1
1081,Non-extinction,2,1,20,96,0,75
1082,Non-extinction,2,1,20,96,0,72
1083,Extinction,2,1,20,103,1,70
1084,Extinction,2,1,20,107,1.1,68
1085,Extinction,2,1,20,96,4,67
1086,Extinction,2,1,20,105,6.5,66
1087,Extinction,2,1,20,104,7.5,65
1088,Extinction,2,1,20,95,9,60
1089,Extinction,2,1,20,103,12,55
1090,Extinction,2,1,20,110,15,52
1091,Extinction,2,1,20,112,14.6,51
1092,Extinction,2,1,20,113,15.2,50
1093,Extinction,2,1,20,111,14.9,48
1094,Extinction,2,1,20,110,15.5,47
1095,Extinction,2,1,20,95,16,46
1096,Extinction,2,1,20,95,16.3,45
1097,Extinction,2,1,20,92,16,44
1098,Extinction,2,1,20,92,16,42
1099,Extinction,2,1,20,104,15.5,40
1100,Extinction,2,1,20,90,15.2,38
1101,Extinction,2,1,20,90,15.2,36
1102,Extinction,2,1,20,91,15,35
1103,Extinction,2,1,20,108,15.2,34
1104,Extinction,2,1,20,108,14.8,33
1105,Extinction,2,1,20,90,14.1,32
1106,Extinction,2,1,20,105,13.5,30
1107,Extinction,2,1,20,92,13.3,28
1108,Extinction,2,1,20,88,13.3,27
1109,Extinction,2,1,20,106,12.8,26
1110,Extinction,2,1,20,106,13.8,25
1111,Extinction,2,1,20,106,13.3,24
1112,Extinction,2,1,20,92,13.8,23
1113,Extinction,2,1,20,91,13.6,22
1114,Extinction,2,1,20,92,13.2,21
1115,Extinction,2,1,20,106,13.2,20
1116,Extinction,2,1,20,92,13.5,19
1117,Extinction,2,1,20,90,13.2,18
1118,Extinction,2,1,20,89,12.8,17
1119,Extinction,2,1,20,92,12.3,16
1120,Extinction,2,1,20,105,12.3,15
1121,Extinction,2,1,20,93,11.5,14
1122,Extinction,2,1,20,91,11.2,13
1123,Extinction,2,1,20,91,11.9,12
1124,Extinction,2,1,20,91,11.5,11
1125,Extinction,2,1,20,105,12.3,10
1126,Extinction,2,1,20,92,12,9
1127,Extinction,2,1,20,91,12.2,8
1128,Extinction,2,1,20,90,11.5,7
1129,Extinction,2,1,20,90,11,6
1130,Extinction,2,1,20,100,9.6,5
1131,Extinction,2,1,20,87,7.8,4
1132,Extinction,2,1,20,80,5,3
1133,Extinction,2,1,20,78,3.7,2
1134,Non-extinction,2,1,20,76,1,1
1135,Non-extinction,2,1,30,106,0,75
1136,Non-extinction,2,1,30,96,0,72
1137,Extinction,2,1,30,101,0.4,70
1138,Extinction,2,1,30,104,0.4,68
1139,Extinction,2,1,30,96,2.2,67
1140,Extinction,2,1,30,101,5,66
1141,Extinction,2,1,30,103,7,65
1142,Extinction,2,1,30,95,6.5,60
1143,Extinction,2,1,30,103,14.4,55
1144,Extinction,2,1,30,107,13.3,52
1145,Extinction,2,1,30,107,13.8,51
1146,Extinction,2,1,30,106,14.8,50
1147,Extinction,2,1,30,109,15.4,48
1148,Extinction,2,1,30,111,15.5,47
1149,Extinction,2,1,30,112,16,46
1150,Extinction,2,1,30,110,16,45
1151,Extinction,2,1,30,111,16.3,44
1152,Extinction,2,1,30,110,16.1,42
1153,Extinction,2,1,30,110,15.2,40
1154,Extinction,2,1,30,110,15.2,38
1155,Extinction,2,1,30,110,14.8,36
1156,Extinction,2,1,30,108,14.4,35
1157,Extinction,2,1,30,108,14.2,34
1158,Extinction,2,1,30,92,13.2,33
1159,Extinction,2,1,30,89,14.2,32
1160,Extinction,2,1,30,89,13.5,30
1161,Extinction,2,1,30,89,12.3,28
1162,Extinction,2,1,30,90,12,27
1163,Extinction,2,1,30,92,12.5,26
1164,Extinction,2,1,30,108,11.5,25
1165,Extinction,2,1,30,107,12.3,24
1166,Extinction,2,1,30,106,11.5,23
1167,Extinction,2,1,30,88,11.9,22
1168,Extinction,2,1,30,87,12,21
1169,Extinction,2,1,30,106,11.5,20
1170,Extinction,2,1,30,87,12.3,19
1171,Extinction,2,1,30,86,11.6,18
1172,Extinction,2,1,30,85,11,17
1173,Extinction,2,1,30,89,10.9,16
1174,Extinction,2,1,30,90,10.3,15
1175,Extinction,2,1,30,89,10.7,14
1176,Extinction,2,1,30,86,10,13
1177,Extinction,2,1,30,85,10.7,12
1178,Extinction,2,1,30,92,10.9,11
1179,Extinction,2,1,30,90,12,10
1180,Extinction,2,1,30,97,11.8,9
1181,Extinction,2,1,30,92,11.3,8
1182,Extinction,2,1,30,89,11.3,7
1183,Extinction,2,1,30,87,11,6
1184,Extinction,2,1,30,88,10.2,5
1185,Extinction,2,1,30,87,9.2,4
1186,Extinction,2,1,30,86,7.4,3
1187,Extinction,2,1,30,78,4.5,2
1188,Non-extinction,2,1,30,75,0,1
1189,Non-extinction,2,1,40,104,0,75
1190,Non-extinction,2,1,40,96,0,72
1191,Non-extinction,2,1,40,96,0,70
1192,Non-extinction,2,1,40,96,0,68
1193,Extinction,2,1,40,96,1.3,67
1194,Extinction,2,1,40,101,3.2,66
1195,Extinction,2,1,40,102,4.5,65
1196,Extinction,2,1,40,106,12.3,60
1197,Extinction,2,1,40,107,9.2,55
1198,Extinction,2,1,40,108,13.9,52
1199,Extinction,2,1,40,94,13.9,51
1200,Extinction,2,1,40,93,13.5,50
1201,Extinction,2,1,40,93,14.5,48
1202,Extinction,2,1,40,107,14.4,47
1203,Extinction,2,1,40,107,14.5,46
1204,Extinction,2,1,40,107,14.9,45
1205,Extinction,2,1,40,107,15.2,44
1206,Extinction,2,1,40,107,15.2,42
1207,Extinction,2,1,40,108,14.8,40
1208,Extinction,2,1,40,110,14.4,38
1209,Extinction,2,1,40,110,14.4,36
1210,Extinction,2,1,40,109,14.9,35
1211,Extinction,2,1,40,107,14.4,34
1212,Extinction,2,1,40,108,14.4,33
1213,Extinction,2,1,40,106,14.5,32
1214,Extinction,2,1,40,91,14.9,30
1215,Extinction,2,1,40,92,14.1,28
1216,Extinction,2,1,40,93,14.4,27
1217,Extinction,2,1,40,106,13.5,26
1218,Extinction,2,1,40,92,13.5,25
1219,Extinction,2,1,40,90,12.5,24
1220,Extinction,2,1,40,90,12.3,23
1221,Extinction,2,1,40,87,13.2,22
1222,Extinction,2,1,40,89,13.1,21
1223,Extinction,2,1,40,90,12.3,20
1224,Extinction,2,1,40,88,12,19
1225,Extinction,2,1,40,86,11.5,18
1226,Extinction,2,1,40,85,11.3,17
1227,Extinction,2,1,40,92,11.5,16
1228,Extinction,2,1,40,91,10.4,15
1229,Extinction,2,1,40,89,10.9,14
1230,Extinction,2,1,40,87,10,13
1231,Extinction,2,1,40,90,10,12
1232,Extinction,2,1,40,91,10.3,11
1233,Extinction,2,1,40,90,10,10
1234,Extinction,2,1,40,91,11.3,9
1235,Extinction,2,1,40,91,11.5,8
1236,Extinction,2,1,40,90,11,7
1237,Extinction,2,1,40,87,11.2,6
1238,Extinction,2,1,40,86,10,5
1239,Extinction,2,1,40,85,9.2,4
1240,Extinction,2,1,40,86,7.4,3
1241,Extinction,2,1,40,80,4.5,2
1242,Non-extinction,2,1,40,75,0,1
1243,Non-extinction,2,1,50,95,0,75
1244,Non-extinction,2,1,50,96,0,72
1245,Non-extinction,2,1,50,96,0,70
1246,Non-extinction,2,1,50,101,0,68
1247,Non-extinction,2,1,50,101,0,67
1248,Non-extinction,2,1,50,100,2.8,66
1249,Non-extinction,2,1,50,104,4,65
1250,Extinction,2,1,50,106,11.2,60
1251,Extinction,2,1,50,94,6.4,55
1252,Extinction,2,1,50,108,13.2,52
1253,Extinction,2,1,50,108,12.5,51
1254,Extinction,2,1,50,108,13.2,50
1255,Extinction,2,1,50,108,13.4,48
1256,Extinction,2,1,50,107,13.5,47
1257,Extinction,2,1,50,106,13.3,46
1258,Extinction,2,1,50,107,14.4,45
1259,Extinction,2,1,50,92,14.9,44
1260,Extinction,2,1,50,92,14.9,42
1261,Extinction,2,1,50,92,13.6,40
1262,Extinction,2,1,50,95,14.3,38
1263,Extinction,2,1,50,108,14.5,36
1264,Extinction,2,1,50,107,14.2,35
1265,Extinction,2,1,50,107,14.1,34
1266,Extinction,2,1,50,107,14.4,33
1267,Extinction,2,1,50,106,14.1,32
1268,Extinction,2,1,50,106,14.2,30
1269,Extinction,2,1,50,108,13.5,28
1270,Extinction,2,1,50,108,13.5,27
1271,Extinction,2,1,50,107,13.3,26
1272,Extinction,2,1,50,106,12.5,25
1273,Extinction,2,1,50,105,12.9,24
1274,Extinction,2,1,50,92,12.3,23
1275,Extinction,2,1,50,106,12.5,22
1276,Extinction,2,1,50,105,12.5,21
1277,Extinction,2,1,50,105,11.5,20
1278,Extinction,2,1,50,106,12.5,19
